,tlc,station,latitude,longitude,time,time_hours,to,total_time
1257,RUN,Runcorn [RUN],53.3385930010076,-2.7392794427934106,1h56m,1.0,London Euston [EUS],116.0
1258,RUS,Ruswarp [RUS],54.4697455009033,-0.628357466035186,4h52m,4.0,London Kings Cross [KGX],292.0
1259,RUT,Rutherglen [RUT],55.836361,-4.231485,4h56m,4.0,London Euston [EUS],296.0
1260,RVN,Ravensthorpe [RVN],53.675894,-1.656469,2h48m,2.0,London Kings Cross [KGX],168.0
1261,RWC,Rawcliffe [RWC],53.689124,-0.961209,3h13m,3.0,London Kings Cross [KGX],193.0
1262,RYD,Ryde Esplanade [RYD],50.7330571867261,-1.159866,2h11m,2.0,London Waterloo [WAT],131.0
1263,RYE,Rye (Sussex) [RYE],50.952340142778304,0.7306935058632779,1h07m,1.0,London St Pancras International [STP],67.0
1264,RYH,Rye House [RYH],51.7693742891753,0.005612095637386,38m,0.0,London Liverpool Street [LST],38.0
1265,RYN,Roydon [RYN],51.7757099515988,0.036174914019316,36m,0.0,London Liverpool Street [LST],36.0
1266,RYP,Ryde Pier Head [RYP],50.733283,-1.159949,2h04m,2.0,London Waterloo [WAT],124.0
1267,RYR,Ryde St Johns Road [RYR],50.72470645311561,-1.156589,2h16m,2.0,London Waterloo [WAT],136.0
1268,SAA,St Albans Abbey [SAA],51.745382,-0.342806,43m,0.0,London Euston [EUS],43.0
1269,SAB,Smallbrook Junction [SAB],50.716180292474,-1.15171300219679,2h18m,2.0,London Waterloo [WAT],138.0
1270,SAC,St Albans City [SAC],51.752007,-0.326728,17m,0.0,London St Pancras International [STP],17.0
1271,SAD,Sandwell & Dudley [SAD],52.508972,-2.009489,1h37m,1.0,London Euston [EUS],97.0
1272,SAE,Saltaire [SAE],53.83681827,-1.7902152359999999,2h46m,2.0,London Kings Cross [KGX],166.0
1273,SAF,Salfords (Surrey) [SAF],51.2027848089787,-0.16284861148290197,46m,0.0,London Victoria [VIC],46.0
1274,SAH,Salhouse [SAH],52.675606286289394,1.3911665715695802,2h11m,2.0,London Liverpool Street [LST],131.0
1275,SAL,Salisbury [SAL],51.070329311238204,-1.80624492588106,1h28m,1.0,London Waterloo [WAT],88.0
1276,SAM,Saltmarshe [SAM],53.7217815202019,-0.807125406338382,2h29m,2.0,London Kings Cross [KGX],149.0
1277,SAN,Sandown [SAN],50.6568582815411,-1.1610011033394199,2h27m,2.0,London Waterloo [WAT],147.0
1278,SAR,St Andrews Road [SAR],51.508369,-2.696966,2h32m,2.0,London Paddington [PAD],152.0
1279,SAS,St Annes-on-Sea [SAS],53.75295668920771,-3.028961,3h31m,3.0,London Euston [EUS],211.0
1280,SAV,Stratford-upon-Avon [SAV],52.1942990219073,-1.71612718384084,2h04m,2.0,London Euston [EUS],124.0
1281,SAW,Sawbridgeworth [SAW],51.6225073910377,0.414911,39m,0.0,London Liverpool Street [LST],39.0
1282,SAX,Saxmundham [SAX],52.2147239471389,1.4910009462026999,1h58m,1.0,London Liverpool Street [LST],118.0
1283,SAY,Swanley [SAY],51.39325836,0.16871629800000001,28m,0.0,London Victoria [VIC],28.0
1284,SBE,Starbeck [SBE],53.99858,-1.50237,2h40m,2.0,London Kings Cross [KGX],160.0
1285,SBF,St Budeaux Ferry Road [SBF],50.401857375635394,-4.18869088310817,3h58m,3.0,London Paddington [PAD],238.0
1286,SBJ,Stourbridge Junction [SBJ],52.4486969773716,-2.135292,2h09m,2.0,London Euston [EUS],129.0
1287,SBK,South Bank [SBK],54.580977,-1.18691445132679,3h28m,3.0,London Kings Cross [KGX],208.0
1288,SBS,St Bees [SBS],54.493793433503,-3.58318547524577,4h45m,4.0,London Euston [EUS],285.0
1289,SBT,Stourbridge Town [SBT],52.455549533764604,-2.14127332165384,2h22m,2.0,London Euston [EUS],142.0
1290,SBV,St Budeaux Victoria Road [SBV],50.401857375635394,-4.18869088310817,3h41m,3.0,London Paddington [PAD],221.0
1291,SCA,Scarborough [SCA],54.2798657249111,-0.40536217447024897,2h59m,2.0,London Kings Cross [KGX],179.0
1292,SCF,Stechford [SCF],52.48471992,-1.811526411,1h28m,1.0,London Euston [EUS],88.0
1293,SCG,Stone Crossing [SCG],51.4515673061689,0.26392695931158,47m,0.0,London Bridge [LBG],47.0
1294,SCR,St Columb Road [SCR],50.3982775081674,-4.9426567288318,4h55m,4.0,London Paddington [PAD],295.0
1295,SCS,Starcross [SCS],50.62877281967629,-3.44859671252671,2h44m,2.0,London Paddington [PAD],164.0
1296,SCU,Scunthorpe [SCU],53.586491359899206,-0.6529341963363979,2h20m,2.0,London Kings Cross [KGX],140.0
1297,SDA,Snodland [SDA],51.329613841824,0.447921420202548,45m,0.0,London St Pancras International [STP],45.0
1298,SDB,Sandbach [SDB],53.1489065986647,-2.39367334849594,2h03m,2.0,London Euston [EUS],123.0
1299,SDF,Saundersfoot [SDF],51.7205491167641,-4.7181697940085705,4h42m,4.0,London Paddington [PAD],282.0
1300,SDN,St Denys [SDN],50.922577118502204,-1.38853653417554,1h30m,1.0,London Paddington [PAD],90.0
1301,SDP,Sandplace [SDP],50.385317,-4.463829,4h23m,4.0,London Paddington [PAD],263.0
1302,SDR,Saunderton [SDR],51.6762076157365,-0.826574162037621,42m,0.0,London Marylebone [MYB],42.0
1303,SDW,Sandwich [SDW],51.2709391008415,1.34211291398726,1h29m,1.0,London St Pancras International [STP],89.0
1304,SDY,Sandy [SDY],52.124112,-0.281799,47m,0.0,London Kings Cross [KGX],47.0
1305,SEC,Seaton Carew [SEC],54.65930748868179,-1.19783637642955,3h32m,3.0,London Kings Cross [KGX],212.0
1306,SED,Shelford (Cambs) [SED],52.147652,0.139267,1h12m,1.0,London Kings Cross [KGX],72.0
1307,SEE,Southease [SEE],50.832578,0.034164,1h21m,1.0,London Victoria [VIC],81.0
1308,SEF,Seaford (Sussex) [SEF],50.772739,0.10037,1h33m,1.0,London Victoria [VIC],93.0
1309,SEG,Selling [SEG],51.277368945072794,0.940197361831024,1h22m,1.0,London St Pancras International [STP],82.0
1310,SEH,Shoreham (Kent) [SEH],51.33254,0.18890784781490502,1h05m,0.0,London Charing Cross [CHX],43.0
1311,SEL,Sellafield [SEL],54.418524,-3.488073,4h35m,4.0,London Euston [EUS],275.0
1312,SEM,Seamer [SEM],54.241204811525606,-0.41954446420853203,2h54m,2.0,London Kings Cross [KGX],174.0
1313,SEN,Shenstone [SEN],52.639149046682995,-1.8435225777849702,1h43m,1.0,London Euston [EUS],103.0
1314,SER,St Erth [SER],50.1705530547531,-5.44539116367401,4h50m,4.0,London Paddington [PAD],290.0
1315,SES,South Elmsall [SES],53.594536,-1.286673,2h08m,2.0,London Kings Cross [KGX],128.0
1316,SET,Settle [SET],54.06748182,-2.278854,3h50m,3.0,London Kings Cross [KGX],230.0
1317,SEV,Sevenoaks [SEV],51.276953,0.182161,28m,0.0,London Bridge [LBG],28.0
1318,SFD,Salford Central [SFD],53.482773596378706,-2.2555169534563198,2h48m,2.0,London Euston [EUS],168.0
1319,SFL,Seaforth & Litherland [SFL],53.4652571784451,-3.00690989003061,3h02m,3.0,London Euston [EUS],182.0
1320,SFN,Shifnal [SFN],52.6651237210901,-2.36924409521196,2h19m,2.0,London Euston [EUS],139.0
1321,SFO,Stanford-le-Hope [SFO],51.5143238044648,0.42307703519549394,52m,0.0,London Fenchurch Street [FST],52.0
1322,SGB,Smethwick Galton Bridge [SGB],52.50210177,-1.980408,1h45m,1.0,London Euston [EUS],105.0
1323,SGL,South Gyle [SGL],55.9333347601388,-3.29500508650327,4h45m,4.0,London Kings Cross [KGX],285.0
1324,SGM,St Germans [SGM],50.394513,-4.309879,3h49m,3.0,London Paddington [PAD],229.0
1325,SHB,Shirebrook [SHB],53.203740501369104,-1.20167132630514,2h58m,2.0,London Kings Cross [KGX],178.0
1326,SHD,Shildon [SHD],54.6293345157111,-1.6426646549637902,3h11m,3.0,London Kings Cross [KGX],191.0
1327,SHE,Sherborne [SHE],50.944029,-2.513059,2h14m,2.0,London Waterloo [WAT],134.0
1328,SHF,Sheffield [SHF],53.377871,-1.46293758730865,2h01m,2.0,London Kings Cross [KGX],121.0
1329,SHH,Shirehampton [SHH],51.4840566051365,-2.681157,2h21m,2.0,London Paddington [PAD],141.0
1330,SHI,Shiplake [SHI],51.511494222378396,-0.883437105259355,1h01m,0.0,London Paddington [PAD],56.0
1331,SHJ,St Helens Junction [SHJ],53.4338952678549,-2.69999132506244,2h43m,2.0,London Euston [EUS],163.0
1332,SHM,Sheringham [SHM],52.94185401022321,1.20939925217688,2h57m,2.0,London Liverpool Street [LST],177.0
1333,SHN,Shanklin [SHN],50.633782063662004,-1.17992114241386,2h33m,2.0,London Waterloo [WAT],153.0
1334,SHO,Sholing [SHO],50.9021722891953,-1.35330795865068,1h45m,1.0,London Paddington [PAD],105.0
1335,SHP,Shepperton [SHP],51.3969328070828,-0.446493956980093,51m,0.0,London Waterloo [WAT],51.0
1336,SHR,Shrewsbury [SHR],52.711763681511705,-2.74998,2h26m,2.0,London Euston [EUS],146.0
1337,SHT,Shotton [SHT],53.212072,-3.0395924440918702,2h27m,2.0,London Euston [EUS],147.0
1338,SHU,Stonehouse [SHU],51.7450925174241,-2.2799136485902998,1h38m,1.0,London Paddington [PAD],98.0
1339,SHW,Shawford [SHW],51.023965,-1.329002,1h15m,1.0,London Waterloo [WAT],75.0
1340,SHY,Shipley (Yorks) [SHY],53.83261026,-1.774616,2h41m,2.0,London Kings Cross [KGX],161.0
1341,SIC,Silecroft [SIC],54.226460868117,-3.3333686366108197,4h13m,4.0,London Euston [EUS],253.0
1342,SIE,Sherburn-in-Elmet [SIE],53.79716007653979,-1.2343390581055,2h26m,2.0,London Kings Cross [KGX],146.0
1343,SIL,Sileby [SIL],52.7310590696702,-1.1085482298779,1h32m,1.0,London St Pancras International [STP],92.0
1344,SIT,Sittingbourne [SIT],51.342021975550395,0.734931337805003,1h00m,0.0,London Blackfriars [BFR],59.0
1345,SJP,St James Park (Exeter) [SJP],50.7314732288731,-3.52223080096955,2h54m,2.0,London Paddington [PAD],174.0
1346,SKE,Skewen [SKE],51.661302977823894,-3.84612928714631,3h08m,3.0,London Paddington [PAD],188.0
1347,SKG,Skegness [SKG],53.143439,0.334331,2h52m,2.0,London Kings Cross [KGX],172.0
1348,SKI,Skipton [SKI],53.959368,-2.02604,3h02m,3.0,London Kings Cross [KGX],182.0
1349,SKM,Stoke Mandeville [SKM],51.7898116418612,-0.781088662451355,53m,0.0,London Marylebone [MYB],53.0
1350,SKN,St Keyne Wishing Well Halt [SKN],50.4226597844648,-4.4757773166225805,4h15m,4.0,London Paddington [PAD],255.0
1351,SKS,Stocksfield [SKS],54.94683005200971,-1.9162444706131296,3h47m,3.0,London Kings Cross [KGX],227.0
1352,SLB,Saltburn [SLB],54.583501842298794,-0.9740232938637479,3h40m,3.0,London Kings Cross [KGX],220.0
1353,SLD,Salford Crescent [SLD],53.4863328921057,-2.2757778031176,2h34m,2.0,London Euston [EUS],154.0
1354,SLH,Sleights [SLH],54.45987,-0.6629468960951701,4h47m,4.0,London Kings Cross [KGX],287.0
1355,SLK,Silkstone Common [SLK],53.5264107473038,-1.56327934024544,3h09m,3.0,London Kings Cross [KGX],189.0
1356,SLL,Stallingborough [SLL],53.58630475798579,-0.18329265912843698,3h09m,3.0,London Kings Cross [KGX],189.0
1357,SLO,Slough [SLO],51.510907,-0.590733,26m,0.0,London Paddington [PAD],26.0
1358,SLQ,St Leonards Warrior Square [SLQ],50.8557302797167,0.560991954823678,1h23m,1.0,London Cannon Street [CST],83.0
1359,SLR,Sleaford [SLR],52.9957109180373,-0.411530180791391,2h00m,2.0,London Kings Cross [KGX],120.0
1360,SLW,Salwick [SLW],53.7781840495158,-2.81717055981065,2h26m,2.0,London Euston [EUS],146.0
1361,SMA,Small Heath [SMA],52.46617663,-1.858972866,1h55m,1.0,London Euston [EUS],115.0
1362,SMB,Smithy Bridge [SMB],53.632281582398704,-2.11206325502362,3h17m,3.0,London Euston [EUS],197.0
1363,SMD,Stamford (Lincs) [SMD],52.649757709948304,-0.4797674842924461,1h23m,1.0,London Kings Cross [KGX],83.0
1364,SMK,Stowmarket [SMK],52.189708,0.999444254257787,1h26m,1.0,London Liverpool Street [LST],86.0
1365,SML,Sea Mills [SML],51.47790802916579,-2.64765897479695,2h17m,2.0,London Paddington [PAD],137.0
1366,SMT,St Margarets (Herts) [SMT],51.7879466664443,0.001201464902544,41m,0.0,London Liverpool Street [LST],41.0
1367,SNA,Sandal & Agbrigg [SNA],53.66192633935621,-1.48376399019182,2h22m,2.0,London Kings Cross [KGX],142.0
1368,SNF,Shenfield [SNF],51.630288987566395,0.32853516309769204,29m,0.0,London Liverpool Street [LST],29.0
1369,SNG,Sunningdale [SNG],51.39178,-0.632499,51m,0.0,London Waterloo [WAT],51.0
1370,SNH,St Helens Central [SNH],53.452662045264205,-2.7302818470823103,2h24m,2.0,London Euston [EUS],144.0
1371,SNK,Sankey for Penketh [SNK],53.39188832877421,-2.64957367324405,2h44m,2.0,London Euston [EUS],164.0
1372,SNL,Stoneleigh [SNL],51.363434846994295,-0.24754334055604202,33m,0.0,London Waterloo [WAT],33.0
1373,SNN,Swinton (Manchester) [SNN],53.515785472162506,-2.3363978833148398,2h46m,2.0,London Euston [EUS],166.0
1374,SNO,St Neots [SNO],52.2317595406178,-0.247816251775112,45m,0.0,London Kings Cross [KGX],45.0
1375,SNS,Staines [SNS],51.432851,-0.503324,37m,0.0,London Waterloo [WAT],37.0
1376,SNT,Stanlow & Thornton [SNT],53.275682,-2.827977,2h44m,2.0,London Euston [EUS],164.0
1377,SNW,Swanwick [SNW],50.8750844185199,-1.2676239583542,1h48m,1.0,London Waterloo [WAT],108.0
1378,SNY,Sunnymeads [SNY],51.473076188067296,-0.551611808574582,50m,0.0,London Paddington [PAD],50.0
1379,SOA,Southampton Airport Parkway [SOA],50.950668888310496,-1.36317001964554,1h15m,1.0,London Paddington [PAD],75.0
1380,SOB,Southbourne [SOB],50.8488121022508,-0.907952132038111,1h42m,1.0,London Victoria [VIC],102.0
1381,SOC,Southend Central [SOC],51.5368310798946,0.712247,1h01m,0.0,London Fenchurch Street [FST],55.0
1382,SOE,Southend East [SOE],51.5415915514247,0.7114623476034259,1h00m,0.0,London Fenchurch Street [FST],58.0
1383,SOG,Stonegate [SOG],51.0191999281066,0.36832086496764205,1h13m,1.0,London Cannon Street [CST],73.0
1384,SOL,Solihull [SOL],52.414307,-1.787788,1h33m,1.0,London Euston [EUS],93.0
1385,SOM,South Milford [SOM],53.782688665161295,-1.24848908638801,2h57m,2.0,London Kings Cross [KGX],177.0
1386,SON,Steeton & Silsden [SON],53.898889,-1.944842622,3h01m,3.0,London Kings Cross [KGX],181.0
1387,SOO,Strood (Kent) [SOO],51.395209804782,0.500833361258855,34m,0.0,London St Pancras International [STP],34.0
1388,SOP,Southport [SOP],53.6466775192698,-3.0025293015914603,2h49m,2.0,London Euston [EUS],169.0
1389,SOR,Sole Street [SOR],51.3827,0.378678,1h08m,0.0,London St Pancras International [STP],53.0
1390,SOT,Stoke-on-Trent [SOT],53.0081124328925,-2.18082396031169,1h34m,1.0,London Euston [EUS],94.0
1391,SOU,Southampton Central [SOU],50.907503,-1.414065,1h23m,1.0,London Paddington [PAD],83.0
1392,SOV,Southend Victoria [SOV],51.543012641122104,0.709123730819231,1h03m,1.0,London Fenchurch Street [FST],63.0
1393,SPA,Spalding [SPA],52.7869450016576,-0.15472344082985098,1h29m,1.0,London Kings Cross [KGX],89.0
1394,SPH,Shepherds Well [SPH],51.1886818883508,1.23031661475977,1h52m,1.0,London St Pancras International [STP],112.0
1395,SPI,Spital [SPI],53.3398382453775,-2.99357387974725,2h41m,2.0,London Euston [EUS],161.0
1396,SPK,Sutton Parkway [SPK],53.114014,-1.247572,2h28m,2.0,London St Pancras International [STP],148.0
1397,SPN,Spooner Row [SPN],52.5339786993874,1.08851326887025,2h17m,2.0,London Kings Cross [KGX],137.0
1398,SPO,Spondon [SPO],52.912255364450296,-1.407644,1h41m,1.0,London St Pancras International [STP],101.0
1399,SPP,Shippea Hill [SPP],52.4270956893572,0.40646731168869005,2h45m,2.0,London Kings Cross [KGX],165.0
1400,SPT,Stockport [SPT],53.4057613109477,-2.16241227761497,2h01m,2.0,London Euston [EUS],121.0
1401,SPU,Staplehurst [SPU],51.1707079578515,0.55048249893271,1h04m,1.0,London Cannon Street [CST],64.0
1402,SPY,Shepley [SPY],53.587498986932495,-1.70561648595487,3h27m,3.0,London Kings Cross [KGX],207.0
1403,SQH,Sanquhar [SQH],55.367922032478,-3.92601990273709,4h40m,4.0,London Euston [EUS],280.0
1404,SQU,Squires Gate [SQU],53.777174273682,-3.04752067608189,3h35m,3.0,London Euston [EUS],215.0
1405,SRD,Stapleton Road [SRD],51.468882504660904,-2.56560045536518,2h09m,2.0,London Paddington [PAD],129.0
1406,SRG,Seer Green [SRG],51.610168508941705,-0.5989989224628389,32m,0.0,London Marylebone [MYB],32.0
1407,SRI,Spring Road [SRI],52.443432,-1.837272,2h03m,2.0,London Euston [EUS],123.0
1408,SRL,Shirley [SRL],52.40400092,-1.844119265,2h12m,2.0,London Euston [EUS],132.0
1409,SRN,Strines [SRN],53.374715483592794,-2.02282270224147,2h51m,2.0,London Euston [EUS],171.0
1410,SRO,Shireoaks [SRO],53.324574488607595,-1.1679947845565601,1h57m,1.0,London Kings Cross [KGX],117.0
1411,SRR,Sarn [SRR],51.5384960525255,-3.5906827759923194,2h43m,2.0,London Paddington [PAD],163.0
1412,SRY,Shoeburyness [SRY],51.5305156510894,0.795533117418604,1h04m,1.0,London Fenchurch Street [FST],64.0
1413,SSC,Seascale [SSC],54.399249478887796,-3.4869126152351297,4h31m,4.0,London Euston [EUS],271.0
1414,SSD,Stansted Airport [SSD],51.888149584599105,0.258366546921321,53m,0.0,London Liverpool Street [LST],53.0
1415,SSE,Shoreham-by-Sea [SSE],50.83432374,-0.271752,1h16m,1.0,London Victoria [VIC],76.0
1416,SSM,Stocksmoor [SSM],53.593915651271104,-1.72407993821892,3h29m,3.0,London Kings Cross [KGX],209.0
1417,SSS,Sheerness-on-Sea [SSS],51.440762,0.758184,1h20m,1.0,London St Pancras International [STP],80.0
1418,SST,Stansted Mountfitchet [SST],51.90167663121451,0.19938562620076802,42m,0.0,London Liverpool Street [LST],42.0
1419,STA,Stafford [STA],52.803789,-2.12236197502817,1h17m,1.0,London Euston [EUS],77.0
1420,STD,Stroud (Gloucs) [STD],51.7449077168775,-2.21874678739547,1h32m,1.0,London Paddington [PAD],92.0
1421,STH,Shepreth [STH],52.086394675699,0.010703125493729001,1h05m,0.0,London Kings Cross [KGX],54.0
1422,STJ,Severn Tunnel Junction [STJ],51.586957247930094,-2.7779448573905294,2h06m,2.0,London Paddington [PAD],126.0
1423,STK,Stockton [STK],54.5689950078514,-1.31771832440383,3h18m,3.0,London Kings Cross [KGX],198.0
1424,STS,Saltash [STS],50.3942907510215,-4.307767,3h42m,3.0,London Paddington [PAD],222.0
1425,STU,Sturry [STU],51.3015385932491,1.12409528965399,1h02m,1.0,London St Pancras International [STP],62.0
1426,SUN,Sunderland [SUN],54.905355,-1.382148,3h20m,3.0,London Kings Cross [KGX],200.0
1427,SUT,Sutton Coldfield [SUT],52.56576382,-1.823158988,1h55m,1.0,London Euston [EUS],115.0
1428,SVB,Severn Beach [SVB],51.5608874438655,-2.66598955945319,2h38m,2.0,London Paddington [PAD],158.0
1429,SVG,Stevenage [SVG],51.90167542142571,-0.206908,24m,0.0,London Kings Cross [KGX],24.0
1430,SVL,Staveley (Cumbria) [SVL],54.372475837997,-2.81864777499354,3h09m,3.0,London Euston [EUS],189.0
1431,SVR,Silverdale [SVR],54.1682351888244,-2.80246204070201,3h15m,3.0,London Euston [EUS],195.0
1432,SWA,Swansea [SWA],51.6251803400651,-3.941057,3h01m,3.0,London Paddington [PAD],181.0
1433,SWD,Swinderby [SWD],53.167163412605106,-0.695406506956064,2h31m,2.0,London Kings Cross [KGX],151.0
1434,SWE,Swineshead [SWE],52.970521,-0.186586,2h32m,2.0,London Kings Cross [KGX],152.0
1435,SWG,Swaythling [SWG],50.9414198585941,-1.37560789672302,1h27m,1.0,London Paddington [PAD],87.0
1436,SWI,Swindon (Wilts) [SWI],51.565596252047605,-1.7860587976648403,1h01m,0.0,London Paddington [PAD],56.0
1437,SWK,Southwick [SWK],50.832405,-0.236449,1h21m,1.0,London Victoria [VIC],81.0
1438,SWL,Swale [SWL],51.388309,0.746345,1h12m,1.0,London St Pancras International [STP],72.0
1439,SWM,Swanscombe [SWM],51.4482768336301,0.309963843004585,1h04m,0.0,London Charing Cross [CHX],49.0
1440,SWN,Swinton (South Yorks) [SWN],53.48688509144301,-1.30748356635693,2h07m,2.0,London Kings Cross [KGX],127.0
1441,SWO,Snowdown [SWO],51.2175136910135,1.2201042615297801,1h48m,1.0,London St Pancras International [STP],108.0
1442,SWR,Stewartby [SWR],52.073282,-0.525412,1h04m,1.0,London Euston [EUS],64.0
1443,SWS,South Wigston [SWS],52.584628476384296,-1.13250946047032,1h22m,1.0,London St Pancras International [STP],82.0
1444,SWT,Slaithwaite [SWT],53.6247179145409,-1.88263457126218,3h02m,3.0,London Euston [EUS],182.0
1445,SWY,Sway [SWY],50.784506,-1.608182,1h49m,1.0,London Paddington [PAD],109.0
1446,SXY,Saxilby [SXY],53.269151,-0.667788,2h28m,2.0,London Kings Cross [KGX],148.0
1447,SYA,Styal [SYA],53.347492,-2.240406,2h22m,2.0,London Euston [EUS],142.0
1448,SYB,Stalybridge [SYB],53.484325,-2.063886,2h34m,2.0,London Euston [EUS],154.0
1449,SYS,Syston [SYS],52.6950472085586,-1.07934780183422,1h27m,1.0,London St Pancras International [STP],87.0
1450,SYT,Somerleyton [SYT],52.5107604371009,1.652029,2h55m,2.0,London Liverpool Street [LST],175.0
1451,TAB,Tame Bridge Parkway [TAB],52.552329,-1.975961,1h54m,1.0,London Euston [EUS],114.0
1452,TAC,Tackley [TAC],51.8820883059836,-1.2989024247623502,1h20m,1.0,London Marylebone [MYB],80.0
1453,TAD,Tadworth [TAD],51.291724099824705,-0.23534450786239397,1h00m,0.0,London Bridge [LBG],51.0
1454,TAF,Taffs Well [TAF],51.54061712194329,-3.2641872589798795,2h40m,2.0,London Paddington [PAD],160.0
1455,TAM,Tamworth [TAM],52.637339,-1.687012,1h12m,1.0,London Euston [EUS],72.0
1456,TAP,Taplow [TAP],51.5232488150124,-0.678539781468769,34m,0.0,London Paddington [PAD],34.0
1457,TAT,Tattenham Corner [TAT],51.306881777445795,-0.24225232863841395,1h01m,0.0,London Bridge [LBG],54.0
1458,TAU,Taunton [TAU],51.0235949111986,-3.0990555688358503,1h42m,1.0,London Paddington [PAD],102.0
1459,TBD,Three Bridges [TBD],51.1181239053692,-0.161534,36m,0.0,London Bridge [LBG],36.0
1460,TBW,Tunbridge Wells [TBW],51.1299964706707,0.262841727839426,1h06m,0.0,London Bridge [LBG],46.0
1461,TBY,Thornaby [TBY],54.558095462303704,-1.30225154658777,3h02m,3.0,London Kings Cross [KGX],182.0
1462,TDU,Tondu [TDU],51.5481374102598,-3.59585067998392,2h46m,2.0,London Paddington [PAD],166.0
1463,TEN,Tenby [TEN],51.672391047617594,-4.70601209219043,4h50m,4.0,London Paddington [PAD],290.0
1464,TEO,Theobalds Grove [TEO],51.6912445540081,-0.036024,32m,0.0,London Liverpool Street [LST],32.0
1465,TEY,Teynham [TEY],51.332699348063095,0.807325917058437,1h10m,1.0,London St Pancras International [STP],70.0
1466,TFC,Telford Central [TFC],52.681122797798395,-2.44098590045476,2h06m,2.0,London Euston [EUS],126.0
1467,TGM,Teignmouth [TGM],50.548293,-3.494727,2h46m,2.0,London Paddington [PAD],166.0
1468,TGS,Ty Glas [TGS],51.522228015376605,-3.1965378292314903,2h38m,2.0,London Paddington [PAD],158.0
1469,THA,Thatcham [THA],51.3938859271805,-1.2431461880246102,1h00m,0.0,London Paddington [PAD],52.0
1470,THC,Thurnscoe [THC],53.545160628709205,-1.30949098416895,2h32m,2.0,London Kings Cross [KGX],152.0
1471,THD,Thames Ditton [THD],51.389282081791706,-0.334028689233604,31m,0.0,London Waterloo [WAT],31.0
1472,THE,Theale [THE],51.435548586045705,-1.07559238020238,43m,0.0,London Paddington [PAD],43.0
1473,THH,Thatto Heath [THH],53.4361674737268,-2.7591563600890803,2h48m,2.0,London Euston [EUS],168.0
1474,THI,Thirsk [THI],54.227592018764106,-1.3698209666333898,2h19m,2.0,London Kings Cross [KGX],139.0
1475,THL,Tile Hill [THL],52.392964,-1.597235,1h18m,1.0,London Euston [EUS],78.0
1476,THO,Thornford [THO],50.923929,-2.549019,2h23m,2.0,London Paddington [PAD],143.0
1477,THW,The Hawthorns [THW],52.50475901,-1.964230335,1h56m,1.0,London Euston [EUS],116.0
1478,TIP,Tipton [TIP],52.5299079264174,-2.0670565137174903,1h57m,1.0,London Euston [EUS],117.0
1479,TIR,Tir-Phil [TIR],51.7210837486319,-3.24548747715961,3h23m,3.0,London Paddington [PAD],203.0
1480,TIS,Tisbury [TIS],51.0608679020827,-2.07907347448396,1h48m,1.0,London Waterloo [WAT],108.0
1481,TLH,Tilehurst [TLH],51.4715240826997,-1.0298586930522802,42m,0.0,London Paddington [PAD],42.0
1482,TLK,The Lakes (Warks) [TLK],52.36050743,-1.8446538940000001,2h24m,2.0,London Euston [EUS],144.0
1483,TLS,Thorpe-le-Soken [TLS],51.848698,1.162346,1h18m,1.0,London Liverpool Street [LST],78.0
1484,TMC,Templecombe [TMC],51.00166568,-2.416685791,2h06m,2.0,London Waterloo [WAT],126.0
1485,TNA,Thornton Abbey [TNA],53.65031057282,-0.336691408450286,3h14m,3.0,London Kings Cross [KGX],194.0
1486,TNN,Thorne North [TNN],53.6160959527157,-0.9722996789253721,2h16m,2.0,London Kings Cross [KGX],136.0
1487,TNP,Tonypandy [TNP],51.6199087118636,-3.450533,3h26m,3.0,London Paddington [PAD],206.0
1488,TNS,Thorne South [TNS],53.604419,-0.958546046568429,2h04m,2.0,London Kings Cross [KGX],124.0
1489,TOD,Todmorden [TOD],53.713565,-2.09867335583672,3h15m,3.0,London Euston [EUS],195.0
1490,TOK,Three Oaks [TOK],50.8990706621126,0.6130504169754661,1h37m,1.0,London Charing Cross [CHX],97.0
1491,TON,Tonbridge [TON],51.1914309328006,0.270730857923909,36m,0.0,London Bridge [LBG],36.0
1492,TOP,Topsham [TOP],50.6858673810419,-3.46475160768898,2h38m,2.0,London Paddington [PAD],158.0
1493,TOT,Totnes [TOT],50.4338,-3.687689,2h54m,2.0,London Paddington [PAD],174.0
1494,TPB,Thorpe Bay [TPB],51.5370532804057,0.763502,1h00m,1.0,London Fenchurch Street [FST],60.0
1495,TPC,Thorpe Culvert [TPC],53.123499,0.199212,3h00m,3.0,London Kings Cross [KGX],180.0
1496,TPN,Ton Pentre [TPN],51.6473574459717,-3.4847419508847404,3h36m,3.0,London Paddington [PAD],216.0
1497,TQY,Torquay [TQY],50.4612772839825,-3.543476,3h04m,3.0,London Paddington [PAD],184.0
1498,TRB,Treherbert [TRB],51.671889065131,-3.53496005813411,3h42m,3.0,London Paddington [PAD],222.0
1499,TRD,Troed-y-Rhiw [TRD],51.711498823130206,-3.34652834577974,3h14m,3.0,London Paddington [PAD],194.0
1500,TRE,Trefforest Estate [TRE],51.568699161195404,-3.29057712489723,2h44m,2.0,London Paddington [PAD],164.0
1501,TRF,Trefforest [TRF],51.591170912171,-3.3243731295660903,2h48m,2.0,London Paddington [PAD],168.0
1502,TRH,Trehafod [TRH],51.609685266884,-3.38130707529585,3h17m,3.0,London Paddington [PAD],197.0
